ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
JUN172015,36.2,7.73,14.11,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,34.88,2015-07-22,,,,,,,23.5,1.49,7.81,,22.5,8.48,3.61,0.68,0.45,8.68,2101.0,0.1,3.48,0.1,0.83,4.09,0.17,2.58,,0.13,,0.013999999999999999,ASU,P2,C046,8.01,26.93,32.3,22.2,50581.95,8.76,134.38,33.1,,ASU,2015-07-22,33.59,26.63,332.3,3.1,214.16,0.0
JUN172015,38.61,8.2,14.34,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,34.88,2015-07-22,,,,,,,23.5,1.87,7.76,,22.3,5.36,13.9,0.09,0.17,41.6,2102.0,0.12,4.42,0.12,5.83,4.62,0.22,2.12,,0.165,,0.021,ASU,P3,C046,8.09,27.34,32.7,22.7,48051.03,8.57,131.07,31.24,,ASU,2015-07-22,33.59,26.63,332.3,3.1,214.16,0.0
JUN172015,37.31,8.08,19.1,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,34.88,2015-07-22,,,,,,,23.25,1.87,7.34,,22.8,2.42,7.59,0.09,10.11,18.0,2103.0,0.21,1.94,0.2,0.59,4.5,0.28,1.95,,0.168,,0.022000000000000002,ASU,P4,C046,8.0,27.18,32.5,22.4,50077.76,8.7,133.5,32.73,,ASU,2015-07-22,33.59,26.63,332.3,3.1,214.16,0.0
JUN172015,34.62,6.99,18.65,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,34.88,2015-07-22,,,,,,,23.25,1.49,8.19,,22.7,10.72,12.91,1.5,1.02,4.93,2104.0,0.2,2.32,0.18,3.31,7.37,0.35,1.04,,,,,ASU,P5,C046,7.96,27.21,32.6,22.4,50114.71,6.87,105.21,32.76,,ASU,2015-07-22,33.59,26.63,332.3,3.1,214.16,0.0
JUN172015,36.69,7.19,16.46,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,34.88,2015-07-22,,,,,,,23.5,1.49,7.72,,22.9,7.2,13.65,0.96,0.48,5.18,2105.0,0.2,1.52,0.2,2.67,1.67,0.33,0.47,,0.107,,0.012,ASU,P6,C046,7.98,26.64,32.1,21.9,51467.0,7.53,114.48,33.76,688.82,ASU,2015-07-22,33.59,26.63,332.3,3.1,214.16,0.0
JUN172015,36.77,7.23,14.23,JUN172015,C046,C046_06172015_SPW3,C046_07202015_SPW,35.88,2015-07-23,,,,,,,23.25,1.49,8.08,,21.5,4.3,2.78,0.1,0.99,31.09,2106.0,0.13,0.0,0.13,0.64,3.9,0.22,1.21,,0.17,,0.019,ASU,P1,C046,8.01,24.69,30.7,19.3,48033.56,8.06,118.23,31.29,,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,40.51,7.62,15.05,JUN172015,C046,C046_06172015_SPW3,C046_07202015_SPW,35.88,2015-07-23,,,,,,,23.25,1.49,7.81,,21.7,3.53,0.49,-0.05,-6.31,-53.92,2107.0,0.15,1.45,0.14,0.0,6.0,0.23,1.99,,0.124,,0.018000000000000002,ASU,P2,C046,8.02,26.67,32.7,21.2,49536.17,9.93,151.41,32.35,,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,38.97,7.47,14.67,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,35.88,2015-07-23,,,,,,,23.25,1.49,7.81,,21.6,0.0,-1364.29,-0.05,-2.78,0.05,2108.0,0.16,0.59,0.16,1.05,3.39,0.25,0.91,,0.134,,0.004,ASU,P3,C046,8.09,27.31,33.3,21.9,47538.69,8.07,122.61,30.87,,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,30.8,7.46,25.88,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,35.88,2015-07-23,,,,,,,23.25,1.87,7.54,,21.7,0.07,72.27,-0.03,-63.05,-1.39,2109.0,0.27,2.39,0.25,1.67,7.19,0.34,1.51,,0.047,,0.002,ASU,P4,C046,7.99,27.01,33.1,21.5,49061.58,7.71,116.88,31.99,,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,36.95,6.97,17.37,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,35.88,2015-07-23,,,,,,,23.25,1.49,8.15,,22.3,6.34,0.87,1.42,0.41,3.08,2110.0,0.21,2.37,0.2,1.49,3.75,0.37,0.46,,0.21899999999999997,,0.004,ASU,P5,C046,7.96,27.0,33.1,21.5,48477.72,6.98,105.92,31.56,,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,39.25,7.49,16.8,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,35.88,2015-07-23,,,,,,,23.5,1.12,8.1,,23.2,3.61,1.12,0.8,0.13,3.14,2111.0,0.23,2.18,0.22,1.55,2.88,0.34,1.79,,0.18,,0.008,ASU,P6,C046,7.97,26.54,32.5,21.0,49710.29,7.86,119.0,32.49,668.93,ASU,2015-07-23,33.0,30.59,315.69,4.14,174.15,0.0
JUN172015,,7.99,19.89,JUN172015,C046,C046_06172015_SPW3,C046_07202015_SPW,36.88,2015-07-24,,,,,,,23.5,1.12,8.1,,25.0,0.15,72.82,0.05,6.19,2.07,2112.0,0.19,0.43,0.19,0.0,3.22,0.29,0.92,,0.069,,0.001,ASU,P1,C046,7.98,25.5,30.7,22.2,46888.62,6.22,91.31,30.44,,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,33.53,8.42,24.49,JUN172015,C046,C046_06172015_SPW3,C046_07202015_SPW,36.88,2015-07-24,,,,,,,23.5,1.12,8.05,,24.7,0.06,59.36,-0.03,-44.68,-1.28,2113.0,0.22,0.0,0.21,0.39,3.68,0.36,1.42,,0.05,,,ASU,P2,C046,8.02,27.36,32.7,23.9,48494.63,7.75,118.11,31.57,,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,28.22,7.49,31.13,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,36.88,2015-07-24,,,,,,,23.5,1.12,7.9,,24.4,0.11,108.18,-0.04,-17.91,-2.07,2114.0,0.22,0.77,0.21,0.92,3.59,0.38,1.0,,,,,ASU,P3,C046,8.07,27.95,33.3,24.6,46901.8,6.9,105.08,30.39,,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,26.53,7.69,30.77,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,36.88,2015-07-24,,,,,,,23.5,1.12,7.88,,24.4,0.13,31.92,0.05,1.98,1.67,2115.0,0.29,0.79,0.26,1.31,10.0,0.34,0.58,,,,,ASU,P4,C046,7.97,27.61,33.0,24.2,47941.6,6.66,101.15,31.16,,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,37.34,2.96,20.15,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,36.88,2015-07-24,,,,,,,23.5,1.49,8.13,,24.4,5.03,0.3,0.42,1.52,8.31,2116.0,0.24,3.69,0.22,1.88,6.17,0.33,0.62,,0.066,,0.05,ASU,P5,C046,7.97,27.61,33.0,24.1,47304.21,6.67,101.61,30.7,,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,38.39,6.69,18.81,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,36.88,2015-07-24,,,,,,,23.5,1.49,8.08,,25.4,1.67,2.4,1.33,0.44,0.87,2117.0,0.26,0.0,0.25,0.94,5.13,0.48,0.92,,0.065,,,ASU,P6,C046,8.0,27.05,32.3,23.7,49856.73,8.0,122.0,32.57,519.18,ASU,2015-07-24,32.89,40.14,251.97,2.82,204.73,0.0
JUN172015,36.4,9.12,34.7,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.53,,,,0.24,11.28,0.03,143.77,6.16,2118.0,0.27,1.05,0.26,0.83,3.31,0.41,1.91,,,,0.0,ASU,P1,C046,8.27,23.57,29.8,18.0,46422.96,5.85,82.48,30.14,,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,33.5,9.59,35.23,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.53,,,,0.26,10.63,0.04,46.31,4.7,2119.0,0.3,0.55,0.31,11.67,-4.03,0.45,2.74,,,,,ASU,P2,C046,8.03,25.5,32.0,19.7,48934.36,8.47,124.89,31.94,,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,29.89,9.67,34.53,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.53,,,,0.3,4.28,0.03,158.25,7.65,2120.0,0.22,1.3,0.21,2.36,3.46,0.32,1.83,,,,,ASU,P3,C046,8.1,26.02,32.4,20.2,41419.94,7.19,103.39,26.54,,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,27.71,9.7,30.14,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.53,,,,0.34,4.65,0.05,2.03,4.31,2121.0,0.24,1.53,0.22,4.97,4.68,0.22,6.67,,,,,ASU,P4,C046,7.98,25.82,32.3,19.9,47490.38,6.7,98.61,30.87,,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,40.08,6.76,19.55,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.69,,,,3.32,5.81,1.02,0.0,2.25,2122.0,0.27,0.7,0.24,1.37,11.33,0.35,3.02,,0.086,,,ASU,P5,C046,7.99,25.91,32.4,20.0,45404.93,8.45,124.96,29.37,,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,39.55,8.43,25.21,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,38.85,2015-07-26,,,,,,,22.0,1.53,,,,0.18,40.52,0.05,1.53,2.33,2123.0,0.34,0.99,0.33,2.36,3.31,0.54,0.94,,0.019,,0.016,ASU,P6,C046,8.01,25.28,31.8,19.5,43418.38,7.37,105.17,28.01,647.75,ASU,2015-07-26,34.13,18.6,318.92,3.11,201.58,0.0
JUN172015,26.66,9.2,33.66,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,,7.0,,,,,23.0,,8.06,,21.7,0.3,17.58,0.0,1637.69,80.34,2124.0,0.32,0.73,0.29,0.58,7.35,0.46,3.52,111.118,,,0.001,ASU,P1,C046,8.02,20.75,23.1,19.4,46079.37,4.71,62.78,29.94,,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
JUN172015,21.72,10.97,36.97,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,,7.0,,,,,22.75,,7.95,,22.8,0.32,5.34,0.03,124.63,7.84,2125.0,0.31,1.14,0.3,1.53,4.39,0.46,1.89,139.944,,,,ASU,P2,C046,8.04,22.66,25.2,21.1,49088.41,7.18,100.19,32.11,,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
JUN172015,20.57,11.43,34.06,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,"3x, 0.11",7.0,11.0,1025.0,0.210833333,216.10416669999998,22.75,,7.76,,22.1,0.34,7.8,0.02,274.12,11.41,2126.0,0.22,1.21,0.21,1.81,2.32,0.28,4.98,115.927,,0.0,,ASU,P3,C046,8.13,22.99,24.9,21.6,44614.68,6.53,89.97,28.85,,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
JUN172015,23.29,10.84,31.97,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,"3x, 0.214",7.0,11.0,1025.0,0.22074074100000002,226.25925930000002,22.75,,7.71,,21.7,0.33,4.52,0.06,0.54,4.0,2127.0,0.24,1.49,0.22,0.77,8.15,0.21,9.84,127.193,,0.0,,ASU,P4,C046,7.97,22.91,25.4,21.4,47987.19,6.01,83.89,31.3,,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
JUN172015,37.3,6.26,17.56,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,"3x, 0.214",7.0,11.0,1025.0,0.258888889,265.3611111,23.0,,8.14,,22.4,0.66,2.0,0.51,5.77,0.9,2128.0,0.32,3.05,0.26,5.2,17.99,0.3,17.14,111.459,0.133,0.0,0.026000000000000002,ASU,P5,C046,7.95,22.97,25.2,21.5,46752.55,5.88,81.73,30.41,,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
JUN172015,29.38,7.67,26.21,JUN172015,C046,C046_06172015_CRW,C046_06172015_SPW,39.88,2015-07-27,"3x, 0.214",7.0,11.0,1025.0,0.36222222200000004,371.27777779999997,23.0,,8.1,,23.9,0.32,4.57,0.05,0.87,4.16,2129.0,0.37,1.03,0.36,1.06,2.68,0.53,1.24,115.64200000000001,,0.0,0.0,ASU,P6,C046,7.47,22.96,27.9,20.9,16564.62,3.16,42.35,11.12,675.97,ASU,2015-07-27,33.99,27.19,323.83,1.84,203.31,0.0
MAY052015,44.07,11.83,11.97,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,11.75,2015-05-20,"NO3, 3x, 0.214",2.0,2.0,512.5,0.35355981299999995,181.19940400000002,25.0,,7.97,35.1,23.1,33.0,,,,,2138.0,0.44,11.14,0.35,2.74,18.58,1.14,0.2,0.0,0.006999999999999999,0.0,,FA,P1,KA32,7.92,25.62,31.4,21.3,55138.42,9.12,139.79,36.51,583.23,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,43.47,10.49,11.36,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,11.75,2015-05-20,"NH4, 3x, 0.214",11.75,1.0,512.5,0.200680272,102.8486395,25.0,,7.95,35.3,23.0,,,,,,2139.0,0.24,0.98,0.2,1.55,16.18,0.62,0.37,0.0,,0.0,,FA,P2,KA32,7.97,25.72,31.9,21.2,55067.61,11.91,181.69,36.46,,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,43.86,12.18,13.23,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,11.75,2015-05-20,"NO3, 3x, 0.214",2.0,2.0,512.5,0.336655466,172.5359263,25.0,,8.0,36.7,23.5,35.8,,,,,2140.0,0.39,1.23,0.34,1.75,13.29,1.1,0.21,0.0,0.005,0.0,,FA,P3,KA32,7.88,,,,55719.35,9.86,153.56,36.93,,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,42.89,12.37,10.12,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,11.75,2015-05-20,"NH4, 3x, 0.214",11.75,1.0,656.0,0.21536643,141.2803783,25.0,,7.12,36.2,22.7,,,,,,2141.0,0.26,0.4,0.22,1.87,16.64,0.73,0.64,0.0,,0.0,,FA,P4,KA32,7.34,25.84,32.0,21.2,55991.9,8.26,126.01,37.14,,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,43.33,12.6,12.76,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,11.75,2015-05-20,"NO3, 3x, 0.214",2.0,2.0,512.5,0.328350168,168.2794613,25.0,,,36.5,24.5,37.2,,,,,2142.0,0.38,2.07,0.33,0.44,14.52,1.01,0.46,0.0,,0.0,,FA,P5,KA32,7.97,25.72,31.9,21.2,55067.61,11.91,181.69,36.46,,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,41.22,8.93,10.35,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,11.75,2015-05-20,"NH4, 3x, 0.214",11.75,1.0,205.0,0.118911565,24.37687075,25.0,,7.21,35.3,23.1,,,,,,2143.0,0.16,2.1,0.12,0.79,24.45,0.31,0.0,0.0,,0.0,,FA,P6,KA32,7.4,,,,55329.38,7.64,117.57,36.64,,FA,2015-05-20,27.38,74.01,330.82,8.2,177.7,0.0
MAY052015,43.11,7.92,12.99,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,18.75,2015-05-27,"NO3, 3x, 0.214",2.0,5.0,512.5,0.233760684,119.8023504,25.0,,7.89,35.0,24.2,32.2,,,,,2144.0,0.29,5.3,0.23,1.46,18.61,0.45,0.26,0.0,0.027999999999999997,0.0,,FA,P1,KA32,7.79,25.77,30.4,22.7,54929.81,8.49,130.41,36.36,600.26,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,47.61,11.65,10.96,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,18.75,2015-05-27,"NH4, 3x, 0.214",2.0,4.0,512.5,0.247334059,126.75870549999999,25.0,,7.99,35.2,24.2,,,,,,2145.0,0.29,2.25,0.25,0.91,15.62,0.75,0.15,0.0,,0.0,,FA,P2,KA32,8.31,25.77,30.5,22.6,55923.1,25.69,264.91,37.1,,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,41.73,10.54,13.41,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,18.75,2015-05-27,"NO3, 3x, 0.214",2.0,5.0,512.5,0.27815227,142.55303830000003,25.0,,7.94,36.2,25.4,48.4,,,,,2146.0,0.33,1.97,0.28,0.5,15.77,0.83,0.24,0.0,,0.0,,FA,P3,KA32,8.24,,,,55418.9,9.51,149.55,36.68,,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,48.66,10.09,11.99,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,18.75,2015-05-27,"NH4, 3x, 0.214",2.0,4.0,512.5,0.251827542,129.0616152,25.0,,7.69,36.9,23.9,,,,,,2147.0,0.29,1.32,0.25,0.82,14.02,0.81,0.25,0.0,,0.0,,FA,P4,KA32,7.49,25.96,31.1,22.5,55773.57,7.25,111.6,36.98,,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,38.36,11.08,15.54,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,18.75,2015-05-27,"NO3, 3x, 0.214",2.0,5.0,512.5,0.23607723600000002,120.98958329999999,25.0,,,,,41.2,,,,,2148.0,0.28,3.03,0.24,0.73,16.23,0.7,0.0,0.0,,0.0,,FA,P5,KA32,8.31,25.77,30.5,22.6,55923.1,25.69,264.91,37.1,,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,47.08,8.72,9.51,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,18.75,2015-05-27,"NH4, 3x, 0.214",2.0,4.0,512.5,0.20906876300000002,107.14774129999999,25.0,,7.95,36.3,24.2,,,,,,2149.0,0.25,1.07,0.21,0.39,16.04,0.62,0.19,0.0,,0.0,,FA,P6,KA32,7.79,,,,56051.53,8.83,137.38,37.19,,FA,2015-05-27,28.45,71.45,333.77,14.73,101.57,0.0
MAY052015,41.39,9.19,12.1,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,25.75,2015-06-03,"NO3, 3x, 0.214",2.0,8.0,512.5,0.206502525,105.8325442,25.0,,7.2,33.7,22.5,27.0,,,,,2150.0,0.26,10.25,0.21,1.2,21.44,0.42,0.0,0.0,0.12300000000000001,0.0,,FA,P1,KA32,8.57,25.03,29.5,22.0,52522.4,8.81,131.36,34.59,430.07,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,46.66,10.51,9.54,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,25.75,2015-06-03,"NH4, 3x, 0.214",2.0,7.0,512.5,0.28677248699999996,146.9708995,25.0,,8.78,35.2,22.5,,,,,,2151.0,0.33,1.22,0.29,0.64,12.38,0.9,0.22,0.0,,0.0,,FA,P2,KA32,8.93,25.16,31.0,22.0,53643.32,12.92,193.32,35.47,,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,42.39,4.93,12.01,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,25.75,2015-06-03,"NO3, 3x, 0.214",2.0,8.0,512.5,0.229004865,117.36499340000002,25.0,,7.98,35.1,22.9,31.2,,,,,2152.0,0.27,2.28,0.23,1.45,14.06,0.7,0.16,0.0,0.14,0.0,,FA,P3,KA32,7.96,,,,53761.8,9.99,151.83,35.49,,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,45.1,9.29,7.68,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,25.75,2015-06-03,"NH4, 3x, 0.214",2.0,7.0,533.0,0.224874687,119.858208,25.0,,7.96,34.8,22.3,,,,,,2153.0,0.26,2.11,0.22,1.67,13.12,0.73,0.16,0.0,,0.0,,FA,P4,KA32,7.88,25.01,29.7,21.8,53911.18,7.11,106.34,35.62,,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,40.93,9.58,12.65,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,25.75,2015-06-03,"NO3, 3x, 0.214",2.0,8.0,512.5,0.22017927899999998,112.84188030000001,25.0,,7.7,35.7,20.2,39.2,,,,,2154.0,0.26,0.64,0.22,1.19,16.03,0.69,0.0,0.0,,0.0,,FA,P5,KA32,8.93,25.16,31.0,22.0,53643.32,12.92,193.32,35.47,,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,43.24,9.22,10.2,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,25.75,2015-06-03,"NH4, 3x, 0.214",2.0,7.0,512.5,0.196707317,100.8125,25.0,,7.95,35.8,22.5,,,,,,2155.0,0.24,0.96,0.2,0.7,17.63,0.47,0.25,0.0,,0.0,,FA,P6,KA32,7.99,,,,54162.61,8.65,131.05,35.8,,FA,2015-06-03,25.47,82.16,238.91,5.7,186.75,0.18
MAY052015,37.9,11.78,13.54,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,30.75,2015-06-08,,,,,,,25.0,,8.51,36.6,25.8,1.0,,,,,2156.0,0.29,4.89,0.24,1.84,18.69,0.53,0.22,,0.145,,,FA,P1,KA32,8.31,26.73,31.6,23.5,46312.11,8.41,125.55,30.09,624.7,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,41.98,9.34,9.74,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,30.75,2015-06-08,,,,,,,25.0,,8.38,35.1,25.8,,,,,,2157.0,0.26,0.41,0.22,0.9,17.18,0.51,0.23,,,,,FA,P2,KA32,8.3,26.88,32.0,23.5,55745.49,11.01,172.42,36.94,,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,40.74,7.29,10.91,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,30.75,2015-06-08,,,,,,,25.0,,8.94,34.3,26.4,13.1,,,,,2158.0,0.26,0.86,0.21,4.55,18.07,0.5,0.4,,0.048,,,FA,P3,KA32,8.65,,,,54660.78,9.21,146.0,36.1,,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,43.14,8.55,8.23,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,30.75,2015-06-08,,,,,,,25.0,,8.6,36.0,25.4,,,,,,2159.0,0.27,3.74,0.22,0.53,17.77,0.61,0.33,,,,,FA,P4,KA32,8.44,26.97,32.3,23.3,54870.36,5.39,83.85,36.29,,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,36.07,12.86,13.39,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,30.75,2015-06-08,,,,,,,25.0,,6.7,36.0,23.6,1.0,,,,,2160.0,0.29,5.34,0.25,4.63,13.85,0.7,0.28,,0.095,,,FA,P5,KA32,8.3,26.88,32.0,23.5,55745.49,11.01,172.42,36.94,,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,44.0,9.94,9.31,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,30.75,2015-06-08,,,,,,,25.0,,9.04,35.4,25.8,,,,,,2161.0,0.28,2.18,0.24,0.84,15.83,0.62,0.19,,,,,FA,P6,KA32,8.53,,,,56446.46,8.66,137.57,37.45,,FA,2015-06-08,29.08,73.98,341.75,9.27,116.93,0.0
MAY052015,32.09,19.75,14.47,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,31.75,2015-06-09,,,,,,,25.0,,7.87,35.6,24.8,1.0,,,,,2162.0,0.32,0.51,0.27,0.6,15.09,0.64,0.18,,0.0,,,FA,P1,KA32,7.77,25.82,31.2,22.8,55278.8,7.53,115.42,36.62,461.91,FA,2015-06-09,27.87,76.67,263.26,7.75,178.62,0.0
MAY052015,37.99,13.61,8.54,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,31.75,2015-06-09,,,,,,,25.0,,7.85,35.0,24.8,,,,,,2163.0,0.29,3.89,0.24,1.98,16.46,0.56,0.2,,,,,FA,P2,KA32,7.81,25.98,31.5,22.8,53707.56,10.37,157.98,35.44,,FA,2015-06-09,27.87,76.67,263.26,7.75,178.62,0.0
MAY052015,34.48,12.87,12.31,MAY052015,KA32,KA32_05082015_FA Pooled_NO3,KA32_05082015_FA Pond_NO3,31.75,2015-06-09,,,,,,,25.0,,7.92,34.7,25.3,1.0,,,,,2164.0,0.31,2.04,0.26,0.64,15.29,0.62,0.32,,0.242,,,FA,P3,KA32,7.88,,,,53201.44,8.73,135.05,35.06,,FA,2015-06-09,27.87,76.67,263.26,7.75,178.62,0.0
MAY052015,35.85,14.24,11.96,MAY052015,KA32,KA32_05082015_FA Pooled_NH3,KA32_05082015_FA Pond_NH3,31.75,2015-06-09,,,,,,,25.0,,8.0,35.0,24.4,,,,,,2165.0,0.33,1.47,0.28,1.66,16.75,0.7,0.57,,,,,FA,P4,KA32,7.86,25.96,31.6,22.7,53202.83,4.54,68.76,35.09,,FA,2015-06-09,27.87,76.67,263.26,7.75,178.62,0.0
